,org_pin,dst_pin,po_del,len,wid,dep,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,org_state,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,dst_state,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
7134,712614,584103,0,27.7,20.9,22.5,2605,2679,3451,PREMIUM,4 Day/s,1605,18,1605,245,2679,WESTBENGAL,22.899125,88.35,1,0,True,KARNATAKA,16.17840205,77.3664004,1,0,False
7135,571114,584103,0,21.7,11.5,6.6,329,176,14817,PREMIUM,4 Day/s,220,18,220,34,330,KARNATAKA,12.2963,76.6345,1,0,True,KARNATAKA,16.17840205,77.3664004,1,0,False
7136,600099,190009,0,30.0,30.0,10.0,1800,2113,22644,PREMIUM,4 Day/s,1360,18,1360,207,2113,TAMILNADU,13.1202361,75.19738889999999,1,0,False,JAMMUANDKASHMIR,34.0746388,74.8010833,0,1,False
7137,641663,190009,1,10.16,10.16,3.81,70,411,3419,PREMIUM,6 Day/s,380,18,380,58,411,TAMILNADU,11.083971,77.257577,1,0,True,JAMMUANDKASHMIR,34.0746388,74.8010833,0,1,False
7138,641663,190009,1,10.16,10.16,3.81,70,143,9768,PREMIUM,6 Day/s,380,18,380,58,143,TAMILNADU,11.083971,77.257577,1,0,True,JAMMUANDKASHMIR,34.0746388,74.8010833,0,1,False
7139,625205,190009,0,34.0,33.0,35.0,7854,10948,22017,PREMIUM,6 Day/s,4235,18,4235,646,10948,TAMILNADU,10.0687945,77.9310285,1,0,True,JAMMUANDKASHMIR,34.0746388,74.8010833,0,1,False
7140,625205,190009,0,34.0,33.0,35.0,7854,3622,6223,PREMIUM,6 Day/s,4055,18,4055,619,7854,TAMILNADU,10.0687945,77.9310285,1,0,True,JAMMUANDKASHMIR,34.0746388,74.8010833,0,1,False
7141,733134,713124,0,30.0,30.0,10.0,1800,569,3688,PREMIUM,4 Day/s,475,18,475,72,1800,WESTBENGAL,25.6,88.12,1,0,False,WESTBENGAL,23.17,87.96,1,0,True
7142,733134,713124,0,30.0,30.0,10.0,1800,2365,1305,PREMIUM,4 Day/s,560,18,560,85,2365,WESTBENGAL,25.6,88.12,1,0,False,WESTBENGAL,23.17,87.96,1,0,True
7143,638506,713124,1,22.0,11.5,7.5,380,1067,21477,PREMIUM,4 Day/s,870,18,870,133,1067,TAMILNADU,11.507282,77.3729485,1,0,True,WESTBENGAL,23.17,87.96,1,0,True
7144,831006,621729,1,68.58,33.02,35.56,16105,10478,1422,PREMIUM,6 Day/s,6545,18,6545,998,16106,JHARKHAND,22.802459,86.197145,0,0,True,TAMILNADU,11.1393056,79.0960556,1,0,True
7145,560059,621729,1,15.16,15.16,7.0,321,134,7058,PREMIUM,3 Day/s,305,18,305,47,322,KARNATAKA,12.9249093,77.4992098,1,0,True,TAMILNADU,11.1393056,79.0960556,1,0,True
7146,831006,673577,1,41.7,35.9,36.9,11048,5823,4091,PREMIUM,5 Day/s,4620,18,4620,705,11049,JHARKHAND,22.802459,86.197145,0,0,True,KERALA,11.55,76.13,0,0,True
7147,831006,673577,1,41.7,35.9,36.9,11048,5789,3462,PREMIUM,5 Day/s,4620,18,4620,705,11049,JHARKHAND,22.802459,86.197145,0,0,True,KERALA,11.55,76.13,0,0,True
7148,621729,831006,1,68.58,33.02,35.56,16105,10478,1422,PREMIUM,4 Day/s,6545,18,6545,998,16106,TAMILNADU,11.1393056,79.0960556,1,0,True,JHARKHAND,22.802459,86.197145,0,0,True
7149,673577,831006,1,41.7,35.9,36.9,11048,5823,4091,PREMIUM,3 Day/s,4620,19,4620,738,11049,KERALA,11.55,76.13,0,0,True,JHARKHAND,22.802459,86.197145,0,0,True
7150,673577,831006,1,41.7,35.9,36.9,11048,5789,3462,PREMIUM,3 Day/s,4620,19,4620,738,11049,KERALA,11.55,76.13,0,0,True,JHARKHAND,22.802459,86.197145,0,0,True
7151,621729,560059,1,15.16,15.16,7.0,321,134,7058,PREMIUM,2 Day/s,305,18,305,47,322,TAMILNADU,11.1393056,79.0960556,1,0,True,KARNATAKA,12.9249093,77.4992098,1,0,True
7152,303905,560059,1,55.0,45.0,41.0,20295,14049,22687,PREMIUM,1 Day/s,7350,18,7350,1121,20295,RAJASTHAN,26.823767,75.834122,0,0,True,KARNATAKA,12.9249093,77.4992098,1,0,True
7153,303905,560059,1,55.0,45.0,41.0,20295,10349,14746,PREMIUM,1 Day/s,7350,18,7350,1121,20295,RAJASTHAN,26.823767,75.834122,0,0,True,KARNATAKA,12.9249093,77.4992098,1,0,True
7154,586205,441224,1,34.0,33.0,35.0,7854,6950,9604,PREMIUM,6 Day/s,4055,18,4055,619,7854,KARNATAKA,17.3611185,75.673173,1,0,True,MAHARASHTRA,20.0852833,79.49572434999999,1,0,True
7155,743331,441224,0,68.58,33.02,35.56,16105,14386,1637,PREMIUM,6 Day/s,6545,18,6545,998,16106,WESTBENGAL,22.2574418,88.18444314999999,1,0,False,MAHARASHTRA,20.0852833,79.49572434999999,1,0,True
7156,586205,574106,0,30.0,30.0,10.0,1800,795,19988,PREMIUM,5 Day/s,475,18,475,72,1800,KARNATAKA,17.3611185,75.673173,1,0,True,KARNATAKA,13.22744575,74.7648214,1,0,False
7157,722147,574106,1,41.7,35.9,36.9,11048,10927,12329,PREMIUM,6 Day/s,4620,18,4620,705,11049,WESTBENGAL,23.232188,87.2844605,1,0,True,KARNATAKA,13.22744575,74.7648214,1,0,False
7158,441224,586205,1,34.0,33.0,35.0,7854,6950,9604,PREMIUM,6 Day/s,4055,18,4055,619,7854,MAHARASHTRA,20.0852833,79.49572434999999,1,0,True,KARNATAKA,17.3611185,75.673173,1,0,True
7159,574106,586205,0,30.0,30.0,10.0,1800,795,19988,PREMIUM,4 Day/s,475,18,475,72,1800,KARNATAKA,13.22744575,74.7648214,1,0,False,KARNATAKA,17.3611185,75.673173,1,0,True
7160,441224,743331,0,68.58,33.02,35.56,16105,14386,1637,PREMIUM,5 Day/s,6545,18,6545,998,16106,MAHARASHTRA,20.0852833,79.49572434999999,1,0,True,WESTBENGAL,22.2574418,88.18444314999999,1,0,False
7161,517352,700048,0,21.7,11.5,6.6,329,675,14248,PREMIUM,4 days,570,18,570,87,675,ANDHRAPRADESH,13.7778,78.3286,0,0,True,WESTBENGAL,22.360068,88.2358966,1,0,False
7162,576105,700048,1,30.0,30.0,10.0,1800,1422,20737,PREMIUM,2 Day/s,1020,18,1020,156,1800,KARNATAKA,13.38821375,74.7475,1,0,True,WESTBENGAL,22.360068,88.2358966,1,0,False
7163,576105,700048,1,30.0,30.0,10.0,1800,867,23234,PREMIUM,2 Day/s,1020,18,1020,156,1800,KARNATAKA,13.38821375,74.7475,1,0,True,WESTBENGAL,22.360068,88.2358966,1,0,False
7164,517352,609114,1,17.7,10.1,10.1,361,498,19804,PREMIUM,3 Day/s,305,18,305,47,498,ANDHRAPRADESH,13.7778,78.3286,0,0,True,TAMILNADU,11.16,79.81,1,0,True
7165,517352,609114,1,17.7,10.1,10.1,361,512,10888,PREMIUM,3 Day/s,435,18,435,66,512,ANDHRAPRADESH,13.7778,78.3286,0,0,True,TAMILNADU,11.16,79.81,1,0,True
7166,700048,517352,0,21.7,11.5,6.6,329,675,14248,PREMIUM,4 Day/s,625,18,625,95,675,WESTBENGAL,22.360068,88.2358966,1,0,False,ANDHRAPRADESH,13.7778,78.3286,0,0,True
7167,609114,517352,1,17.7,10.1,10.1,361,498,19804,PREMIUM,2 Day/s,305,18,305,47,498,TAMILNADU,11.16,79.81,1,0,True,ANDHRAPRADESH,13.7778,78.3286,0,0,True
7168,609114,517352,1,17.7,10.1,10.1,361,512,10888,PREMIUM,2 Day/s,435,18,435,66,512,TAMILNADU,11.16,79.81,1,0,True,ANDHRAPRADESH,13.7778,78.3286,0,0,True
7169,700048,576105,1,30.0,30.0,10.0,1800,1422,20737,PREMIUM,4 Day/s,1115,18,1115,170,1800,WESTBENGAL,22.360068,88.2358966,1,0,False,KARNATAKA,13.38821375,74.7475,1,0,True
7170,700048,576105,1,30.0,30.0,10.0,1800,867,23234,PREMIUM,4 Day/s,1115,18,1115,170,1800,WESTBENGAL,22.360068,88.2358966,1,0,False,KARNATAKA,13.38821375,74.7475,1,0,True
7171,391210,713102,0,33.0,25.0,35.0,5775,1799,10096,PREMIUM,5 Day/s,3075,18,3075,469,5775,GUJARAT,15.59,72.94,0,0,True,WESTBENGAL,23.29,87.88,1,0,False
7172,391210,713102,0,33.0,25.0,35.0,5775,5298,11114,PREMIUM,5 Day/s,3075,18,3075,469,5775,GUJARAT,15.59,72.94,0,0,True,WESTBENGAL,23.29,87.88,1,0,False
7173,629204,713102,0,17.7,10.1,10.1,361,729,22743,PREMIUM,6 Day/s,625,18,625,95,729,TAMILNADU,8.156944450000001,77.32008335,1,0,True,WESTBENGAL,23.29,87.88,1,0,False
7174,629204,713102,0,17.7,10.1,10.1,361,873,10161,PREMIUM,6 Day/s,625,18,625,95,873,TAMILNADU,8.156944450000001,77.32008335,1,0,True,WESTBENGAL,23.29,87.88,1,0,False
7175,713102,391210,0,33.0,25.0,35.0,5775,1799,10096,PREMIUM,6 Day/s,3075,18,3075,469,5775,WESTBENGAL,23.29,87.88,1,0,False,GUJARAT,15.59,72.94,0,0,True
7176,713102,391210,0,33.0,25.0,35.0,5775,5298,11114,PREMIUM,6 Day/s,3075,18,3075,469,5775,WESTBENGAL,23.29,87.88,1,0,False,GUJARAT,15.59,72.94,0,0,True
7177,713102,629204,0,17.7,10.1,10.1,361,729,22743,PREMIUM,5 Day/s,625,18,625,95,729,WESTBENGAL,23.29,87.88,1,0,False,TAMILNADU,8.156944450000001,77.32008335,1,0,True
7178,713102,629204,0,17.7,10.1,10.1,361,873,10161,PREMIUM,5 Day/s,625,18,625,95,873,WESTBENGAL,23.29,87.88,1,0,False,TAMILNADU,8.156944450000001,77.32008335,1,0,True
7179,345021,515641,0,17.7,10.1,10.1,361,725,6444,PREMIUM,7 Day/s,625,18,625,95,725,RAJASTHAN,26.9157542,70.9083393,0,0,False,ANDHRAPRADESH,14.4455,77.53,0,0,True
7180,325215,515641,1,48.1,40.4,38.9,15118,17411,4420,PREMIUM,7 Day/s,6930,18,6930,1057,17411,RAJASTHAN,25.295,76.555,0,0,True,ANDHRAPRADESH,14.4455,77.53,0,0,True
7181,345021,735221,0,10.16,10.16,3.81,70,436,14601,PREMIUM,5 Day/s,380,18,380,58,436,RAJASTHAN,26.9157542,70.9083393,0,0,False,WESTBENGAL,26.8693056,88.7426111,1,0,False
7182,345021,735221,0,10.16,10.16,3.81,70,246,17249,PREMIUM,5 Day/s,380,18,380,58,246,RAJASTHAN,26.9157542,70.9083393,0,0,False,WESTBENGAL,26.8693056,88.7426111,1,0,False
7183,605111,735221,0,33.0,25.0,35.0,5775,3724,19218,PREMIUM,5 Day/s,3075,18,3075,469,5775,TAMILNADU,12.0052361,79.768,1,0,False,WESTBENGAL,26.8693056,88.7426111,1,0,False
7184,605111,735221,0,33.0,25.0,35.0,5775,1730,6199,PREMIUM,5 Day/s,3075,18,3075,469,5775,TAMILNADU,12.0052361,79.768,1,0,False,WESTBENGAL,26.8693056,88.7426111,1,0,False
7185,110020,534215,1,27.7,20.9,22.5,2605,1372,19851,PREMIUM,5 Day/s,1605,18,1605,245,2606,DELHI,28.5521111,77.2648333,1,0,False,ANDHRAPRADESH,16.66969444,80.77872222,0,0,True
7186,147203,534215,1,22.0,11.5,7.5,380,561,3509,PREMIUM,5 Day/s,625,18,625,95,561,PUNJAB,30.6,76.2,0,0,True,ANDHRAPRADESH,16.66969444,80.77872222,0,0,True
7187,110020,641029,1,17.7,10.1,10.1,361,95,16118,PREMIUM,1 Day/s,380,18,380,58,362,DELHI,28.5521111,77.2648333,1,0,False,TAMILNADU,11.06692245,76.95043665,1,0,True
7188,781026,641029,1,33.7,32.2,10.0,2170,895,18890,PREMIUM,3 Day/s,1360,18,1360,207,2171,ASSAM,26.18054,91.82509,0,1,True,TAMILNADU,11.06692245,76.95043665,1,0,True
7189,781026,641029,1,33.7,32.2,10.0,2170,863,18215,PREMIUM,3 Day/s,1360,18,1360,207,2171,ASSAM,26.18054,91.82509,0,1,True,TAMILNADU,11.06692245,76.95043665,1,0,True
7190,534215,147203,1,22.0,11.5,7.5,380,561,3509,PREMIUM,5 Day/s,625,18,625,95,561,ANDHRAPRADESH,16.66969444,80.77872222,0,0,True,PUNJAB,30.6,76.2,0,0,True
7191,518301,841424,1,68.58,33.02,35.56,16105,16705,1222,PREMIUM,5 Day/s,6545,18,6545,998,16705,ANDHRAPRADESH,15.627736115,77.27125000000001,0,0,False,BIHAR,26.072566,84.883948,0,0,True
7192,482008,841424,1,48.1,40.4,38.9,15118,12838,2009,PREMIUM,5 Day/s,6160,18,6160,940,15119,MADHYAPRADESH,23.127662,79.930526,0,0,False,BIHAR,26.072566,84.883948,0,0,True
7193,841424,518301,1,68.58,33.02,35.56,16105,16705,1222,PREMIUM,5 Day/s,6545,18,6545,998,16705,BIHAR,26.072566,84.883948,0,0,True,ANDHRAPRADESH,15.627736115,77.27125000000001,0,0,False
7194,841424,482008,1,48.1,40.4,38.9,15118,12838,2009,PREMIUM,9 Day/s,6160,18,6160,940,15119,BIHAR,26.072566,84.883948,0,0,True,MADHYAPRADESH,23.127662,79.930526,0,0,False
7195,736157,504106,1,17.7,10.1,10.1,361,312,1335,PREMIUM,6 Day/s,380,18,380,58,362,WESTBENGAL,26.28,89.27,1,0,True,TELANGANA,19.088754549999997,78.34321424999999,1,0,False
7196,736157,759129,1,55.0,45.0,41.0,20295,24002,9435,PREMIUM,7 Day/s,5125,18,5125,782,24002,WESTBENGAL,26.28,89.27,1,0,True,ODISHA,20.73825245,85.07311665,0,0,True
7197,575018,614702,1,33.7,32.2,18.0,3900,2646,15454,PREMIUM,6 Day/s,1215,18,1215,185,3907,KARNATAKA,12.7866789,74.9079167,1,0,True,TAMILNADU,79.535,10.5,1,0,True
7198,575018,614702,1,33.7,32.2,18.0,3900,5309,8315,PREMIUM,6 Day/s,1605,18,1605,245,5309,KARNATAKA,12.7866789,74.9079167,1,0,True,TAMILNADU,79.535,10.5,1,0,True
7199,148027,695582,1,33.0,25.0,35.0,5775,3677,21791,PREMIUM,5 Day/s,3075,18,3075,469,5775,PUNJAB,29.8305162,76.09440484999999,0,0,True,KERALA,8.5615833,76.8714722,0,0,True
7200,303801,695582,1,33.7,32.2,10.0,2170,1556,1552,PREMIUM,5 Day/s,1360,18,1360,207,2171,RAJASTHAN,27.1809795,75.6050715,0,0,True,KERALA,8.5615833,76.8714722,0,0,True
7201,626130,695582,1,48.1,40.4,38.9,15118,6775,9285,PREMIUM,5 Day/s,3280,18,3280,500,15119,TAMILNADU,9.49,77.81,1,0,True,KERALA,8.5615833,76.8714722,0,0,True
7202,628802,148027,0,34.0,33.0,6.0,1347,828,23075,PREMIUM,5 Day/s,870,18,870,133,1347,TAMILNADU,8.63308,78.02056,1,0,False,PUNJAB,29.8305162,76.09440484999999,0,0,True
7203,695582,148027,1,33.0,25.0,35.0,5775,3677,21791,PREMIUM,4 Day/s,3075,19,3075,491,5775,KERALA,8.5615833,76.8714722,0,0,True,PUNJAB,29.8305162,76.09440484999999,0,0,True
7204,208003,175002,1,55.0,45.0,41.0,20295,16035,20622,PREMIUM,6 Day/s,4305,18,4305,657,20295,UTTARPRADESH,26.4600417,80.3304722,0,0,False,HIMACHALPRADESH,31.549999999999997,76.88499999999999,0,0,True
7205,175002,208003,1,55.0,45.0,41.0,20295,16035,20622,PREMIUM,3 Day/s,4305,18,4305,657,20295,HIMACHALPRADESH,31.549999999999997,76.88499999999999,0,0,True,UTTARPRADESH,26.4600417,80.3304722,0,0,False
7206,712203,185121,1,33.7,32.2,18.0,3900,4046,13095,PREMIUM,9 Day/s,2340,18,2340,357,4046,WESTBENGAL,22.88825,88.40225,1,0,False,JAMMUANDKASHMIR,1.0,1.0,0,1,True
7207,712203,185121,1,33.7,32.2,18.0,3900,3860,10319,PREMIUM,9 Day/s,2095,18,2095,320,3907,WESTBENGAL,22.88825,88.40225,1,0,False,JAMMUANDKASHMIR,1.0,1.0,0,1,True
7208,500057,185121,1,21.7,11.5,6.6,329,249,20958,PREMIUM,9 Day/s,380,18,380,58,330,TELANGANA,17.3931389,78.4762778,1,0,True,JAMMUANDKASHMIR,1.0,1.0,0,1,True
7209,600095,185121,0,30.0,30.0,10.0,1800,426,12656,PREMIUM,8 Day/s,1115,18,1115,170,1800,TAMILNADU,13.066,80.126,1,0,False,JAMMUANDKASHMIR,1.0,1.0,0,1,True
7210,185121,712203,1,33.7,32.2,18.0,3900,4046,13095,PREMIUM,5 Day/s,2340,18,2340,357,4046,JAMMUANDKASHMIR,1.0,1.0,0,1,True,WESTBENGAL,22.88825,88.40225,1,0,False
7211,185121,712203,1,33.7,32.2,18.0,3900,3860,10319,PREMIUM,5 Day/s,2095,18,2095,320,3907,JAMMUANDKASHMIR,1.0,1.0,0,1,True,WESTBENGAL,22.88825,88.40225,1,0,False
7212,185121,500057,1,21.7,11.5,6.6,329,249,20958,PREMIUM,2 Day/s,345,18,345,53,330,JAMMUANDKASHMIR,1.0,1.0,0,1,True,TELANGANA,17.3931389,78.4762778,1,0,True
7213,140117,500057,1,34.0,33.0,35.0,7854,6857,20057,PREMIUM,2 Day/s,3720,18,3720,567,7854,PUNJAB,30.9666111,76.3715277,0,0,True,TELANGANA,17.3931389,78.4762778,1,0,True
7214,185121,600095,0,30.0,30.0,10.0,1800,426,12656,PREMIUM,4 Day/s,1020,18,1020,156,1800,JAMMUANDKASHMIR,1.0,1.0,0,1,True,TAMILNADU,13.066,80.126,1,0,False
7215,686104,600095,0,21.7,11.5,6.6,329,336,20004,PREMIUM,3 Day/s,305,19,305,49,336,KERALA,9.463676,76.5467855,0,0,True,TAMILNADU,13.066,80.126,1,0,False
7216,686104,600095,0,21.7,11.5,6.6,329,745,14698,PREMIUM,3 Day/s,435,19,435,69,745,KERALA,9.463676,76.5467855,0,0,True,TAMILNADU,13.066,80.126,1,0,False
7217,700129,683512,1,33.7,32.2,10.0,2170,2346,5249,PREMIUM,4 Day/s,1360,18,1360,207,2346,WESTBENGAL,22.6979269,88.4625977,1,0,True,KERALA,10.1722778,76.2368056,0,0,True
7218,700129,689513,1,33.7,32.2,10.0,2170,1323,16362,PREMIUM,4 Day/s,1360,18,1360,207,2171,WESTBENGAL,22.6979269,88.4625977,1,0,True,KERALA,9.155,76.64500000000001,0,0,True
7219,624610,209304,1,22.86,15.24,7.62,530,171,20485,PREMIUM,4 Day/s,625,18,625,95,531,TAMILNADU,10.4942639,77.52508335,1,0,True,UTTARPRADESH,26.42597,80.16887,0,0,True
7220,624610,209304,1,22.86,15.24,7.62,530,1576,18300,PREMIUM,4 Day/s,1115,18,1115,170,1576,TAMILNADU,10.4942639,77.52508335,1,0,True,UTTARPRADESH,26.42597,80.16887,0,0,True
7221,143203,209304,1,33.0,25.0,35.0,5775,5633,6728,PREMIUM,4 Day/s,1735,18,1735,265,5775,PUNJAB,31.619999999999997,75.32,0,0,True,UTTARPRADESH,26.42597,80.16887,0,0,True
7222,700123,209304,1,36.7,30.0,28.9,6363,3784,2567,PREMIUM,4 Day/s,3320,18,3320,506,6364,WESTBENGAL,22.75,88.38,1,0,False,UTTARPRADESH,26.42597,80.16887,0,0,True
7223,531162,209304,1,33.0,25.0,35.0,5775,3395,1085,PREMIUM,6 Day/s,3075,18,3075,469,5775,ANDHRAPRADESH,17.935191,83.40697850000001,0,0,True,UTTARPRADESH,26.42597,80.16887,0,0,True
7224,531162,209304,1,33.0,25.0,35.0,5775,5372,17689,PREMIUM,6 Day/s,3075,18,3075,469,5775,ANDHRAPRADESH,17.935191,83.40697850000001,0,0,True,UTTARPRADESH,26.42597,80.16887,0,0,True
7225,209304,624610,1,22.86,15.24,7.62,530,171,20485,PREMIUM,6 Day/s,625,18,625,95,531,UTTARPRADESH,26.42597,80.16887,0,0,True,TAMILNADU,10.4942639,77.52508335,1,0,True
7226,209304,624610,1,22.86,15.24,7.62,530,1576,18300,PREMIUM,6 Day/s,1115,18,1115,170,1576,UTTARPRADESH,26.42597,80.16887,0,0,True,TAMILNADU,10.4942639,77.52508335,1,0,True
7227,209304,700123,1,36.7,30.0,28.9,6363,3784,2567,PREMIUM,2 Day/s,3320,18,3320,506,6364,UTTARPRADESH,26.42597,80.16887,0,0,True,WESTBENGAL,22.75,88.38,1,0,False
7228,209304,143203,1,33.0,25.0,35.0,5775,5633,6728,PREMIUM,4 Day/s,1735,18,1735,265,5775,UTTARPRADESH,26.42597,80.16887,0,0,True,PUNJAB,31.619999999999997,75.32,0,0,True
7229,203203,143203,1,34.0,33.0,6.0,1347,1507,19156,PREMIUM,4 Day/s,695,18,695,106,1507,UTTARPRADESH,28.3045359,77.7053889,0,0,True,PUNJAB,31.619999999999997,75.32,0,0,True
7230,209304,531162,1,33.0,25.0,35.0,5775,3395,1085,PREMIUM,4 Day/s,3075,18,3075,469,5775,UTTARPRADESH,26.42597,80.16887,0,0,True,ANDHRAPRADESH,17.935191,83.40697850000001,0,0,True
7231,209304,531162,1,33.0,25.0,35.0,5775,5372,17689,PREMIUM,4 Day/s,3075,18,3075,469,5775,UTTARPRADESH,26.42597,80.16887,0,0,True,ANDHRAPRADESH,17.935191,83.40697850000001,0,0,True
7232,362002,531162,1,33.0,25.0,35.0,5775,4900,6313,PREMIUM,5 Day/s,3075,18,3075,469,5775,GUJARAT,21.5477335,70.389061,0,0,True,ANDHRAPRADESH,17.935191,83.40697850000001,0,0,True
7233,325215,621014,1,34.0,33.0,6.0,1347,159,22198,PREMIUM,5 Day/s,870,18,870,133,1347,RAJASTHAN,25.295,76.555,0,0,True,TAMILNADU,11.08,78.6,1,0,True
7234,325215,122107,1,22.86,15.24,7.62,530,1064,11809,PREMIUM,8 Day/s,565,18,565,86,1064,RAJASTHAN,25.295,76.555,0,0,True,HARYANA,28.095943,77.001664,0,0,False
7235,325215,140101,1,33.7,32.2,18.0,3900,3956,2539,PREMIUM,4 Day/s,1215,18,1215,185,3956,RAJASTHAN,25.295,76.555,0,0,True,PUNJAB,30.692051,76.69841,0,0,True
7236,628219,140101,1,15.16,15.16,7.0,321,569,17609,PREMIUM,5 Day/s,625,18,625,95,569,TAMILNADU,8.472603,78.0520502,1,0,True,PUNJAB,30.692051,76.69841,0,0,True
7237,621014,325215,1,34.0,33.0,6.0,1347,159,22198,PREMIUM,6 Day/s,870,18,870,133,1347,TAMILNADU,11.08,78.6,1,0,True,RAJASTHAN,25.295,76.555,0,0,True
7238,515641,325215,1,48.1,40.4,38.9,15118,17411,4420,PREMIUM,8 Day/s,6930,18,6930,1057,17411,ANDHRAPRADESH,14.4455,77.53,0,0,True,RAJASTHAN,25.295,76.555,0,0,True
7239,140101,325215,1,33.7,32.2,18.0,3900,3956,2539,PREMIUM,6 Day/s,1215,18,1215,185,3956,PUNJAB,30.692051,76.69841,0,0,True,RAJASTHAN,25.295,76.555,0,0,True
7240,122107,325215,1,22.86,15.24,7.62,530,1064,11809,PREMIUM,6 Day/s,565,18,565,86,1064,HARYANA,28.095943,77.001664,0,0,False,RAJASTHAN,25.295,76.555,0,0,True
7241,411039,585403,0,21.7,11.5,6.6,329,145,23439,PREMIUM,8 Day/s,380,18,380,58,330,MAHARASHTRA,18.62033333,73.84822222,1,0,True,KARNATAKA,17.90863889,77.51536111,1,0,False
7242,411039,585403,0,21.7,11.5,6.6,329,83,17372,PREMIUM,8 Day/s,380,18,380,58,330,MAHARASHTRA,18.62033333,73.84822222,1,0,True,KARNATAKA,17.90863889,77.51536111,1,0,False
7243,411039,508206,0,10.16,10.16,3.81,70,747,3871,PREMIUM,2 Day/s,625,18,625,95,747,MAHARASHTRA,18.62033333,73.84822222,1,0,True,TELANGANA,16.995337,79.972755,1,0,False
7244,411039,508206,0,10.16,10.16,3.81,70,437,8788,PREMIUM,2 Day/s,380,18,380,58,437,MAHARASHTRA,18.62033333,73.84822222,1,0,True,TELANGANA,16.995337,79.972755,1,0,False
7245,146105,535006,1,22.0,11.5,7.5,380,338,20656,PREMIUM,2 Day/s,380,18,380,58,380,PUNJAB,31.515963,75.52,0,0,True,ANDHRAPRADESH,18.0908425,83.4572805,0,0,True
7246,281504,535006,1,30.0,30.0,10.0,1800,1637,8522,PREMIUM,2 Day/s,1115,18,1115,170,1800,UTTARPRADESH,27.47,77.69,0,0,True,ANDHRAPRADESH,18.0908425,83.4572805,0,0,True
7247,685605,824220,1,68.58,33.02,35.56,16105,11052,19571,PREMIUM,6 Day/s,6545,19,6545,1045,16106,KERALA,9.91307905,76.7362102,0,0,True,BIHAR,24.45676,85.138856,0,0,True
7248,273005,824220,0,21.7,11.5,6.6,329,28,22650,PREMIUM,5 Day/s,380,18,380,58,330,UTTARPRADESH,26.7443487,83.35838335,0,0,False,BIHAR,24.45676,85.138856,0,0,True
7249,686532,824220,1,17.7,10.1,10.1,361,648,20283,PREMIUM,6 Day/s,625,19,625,100,648,KERALA,9.503699,76.534674,0,0,True,BIHAR,24.45676,85.138856,0,0,True
7250,685605,632010,1,33.7,32.2,18.0,3900,1053,682,PREMIUM,5 Day/s,1215,19,1215,194,3907,KERALA,9.91307905,76.7362102,0,0,True,TAMILNADU,12.9221639,79.09398055,1,0,True
7251,711103,625501,0,30.0,30.0,10.0,1800,851,23546,PREMIUM,5 Day/s,1115,18,1115,170,1800,WESTBENGAL,22.56070835,88.31029165,1,0,False,TAMILNADU,10.058972,78.090865,1,0,False
7252,630101,625501,1,68.58,33.02,35.56,16105,9169,10480,PREMIUM,3 Day/s,2295,18,2295,350,16106,TAMILNADU,44.836763899999994,44.539652800000006,1,0,True,TAMILNADU,10.058972,78.090865,1,0,False
7253,625501,711103,0,30.0,30.0,10.0,1800,851,23546,PREMIUM,4 Day/s,1115,18,1115,170,1800,TAMILNADU,10.058972,78.090865,1,0,False,WESTBENGAL,22.56070835,88.31029165,1,0,False
7254,382445,711103,0,22.0,11.5,7.5,380,179,4268,PREMIUM,1 Day/s,380,18,380,58,380,GUJARAT,22.95,72.64,0,0,False,WESTBENGAL,22.56070835,88.31029165,1,0,False
7255,382445,711103,0,22.0,11.5,7.5,380,353,24220,PREMIUM,1 Day/s,380,18,380,58,380,GUJARAT,22.95,72.64,0,0,False,WESTBENGAL,22.56070835,88.31029165,1,0,False
7256,625501,630101,1,68.58,33.02,35.56,16105,9169,10480,PREMIUM,2 Day/s,2295,18,2295,350,16106,TAMILNADU,10.058972,78.090865,1,0,False,TAMILNADU,44.836763899999994,44.539652800000006,1,0,True
7257,534449,228118,1,34.0,33.0,35.0,7854,2381,2170,PREMIUM,8 Day/s,4055,18,4055,619,7854,ANDHRAPRADESH,16.979,81.1739,0,0,True,UTTARPRADESH,26.276888,82.07610299999999,0,0,True
7258,228118,534449,1,34.0,33.0,35.0,7854,2381,2170,PREMIUM,3 Day/s,4055,18,4055,619,7854,UTTARPRADESH,26.276888,82.07610299999999,0,0,True,ANDHRAPRADESH,16.979,81.1739,0,0,True
7259,534005,521121,0,30.0,30.0,10.0,1800,1187,16169,PREMIUM,3 Day/s,475,18,475,72,1800,ANDHRAPRADESH,16.718361100000003,81.10900000000001,0,0,False,ANDHRAPRADESH,16.02008333,80.91555556,0,0,True
7260,534005,638453,1,17.7,10.1,10.1,361,445,12775,PREMIUM,2 Day/s,305,18,305,47,445,ANDHRAPRADESH,16.718361100000003,81.10900000000001,0,0,False,TAMILNADU,11.495881,77.405351,1,0,True
7261,711411,638453,1,30.0,30.0,10.0,1800,1038,23550,PREMIUM,3 Day/s,1115,18,1115,170,1800,WESTBENGAL,22.612804,88.194978,1,0,False,TAMILNADU,11.495881,77.405351,1,0,True
