,org_pin,dst_pin,po_del,len,wid,dep,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,min_price,eddDays,org_state,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,dst_state,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
2952,144001,721653,1,33.0,25.0,35.0,5775,4761,6809,PREMIUM,8 Day/s,3075,18,3075,469,5775,3075,8,PUNJAB,31.326723,75.586847,0,0,False,WESTBENGAL,22.3487,87.51265000000001,1,0,True
2953,144001,690514,1,30.0,30.0,10.0,1800,1110,5042,PREMIUM,5 Day/s,1115,18,1115,170,1800,1115,5,PUNJAB,31.326723,75.586847,0,0,False,KERALA,9.302774,76.46168365,0,0,True
2954,144001,226024,0,21.7,11.5,6.6,329,61,20917,STD EXP-A,4 - 5 Day/s,120,18,120,18,330,120,5,PUNJAB,31.326723,75.586847,0,0,False,UTTARPRADESH,26.9002222,80.9466666,0,0,False
2955,614619,226024,1,36.7,30.0,28.9,6363,3460,3133,AIR CARGO,4 - 5 Day/s,1400,18,1400,214,6364,1400,5,TAMILNADU,9.98,79.19,1,0,True,UTTARPRADESH,26.9002222,80.9466666,0,0,False
2956,144001,326519,1,17.7,10.1,10.1,361,845,21405,STD EXP-A,5 - 6 Day/s,180,18,180,27,845,180,6,PUNJAB,31.326723,75.586847,0,0,False,RAJASTHAN,24.63305555,75.975,0,0,True
2957,522268,326519,1,22.0,11.5,7.5,380,134,8882,STD EXP-A,5 - 6 days,190,18,190,29,380,190,6,ANDHRAPRADESH,16.5084167,80.7191389,0,0,True,RAJASTHAN,24.63305555,75.975,0,0,True
2958,851210,326519,1,36.7,30.0,28.9,6363,1988,1578,AIR CARGO,6 - 7 Day/s,1400,18,1400,214,6364,1400,7,BIHAR,25.416675,86.129379,0,0,True,RAJASTHAN,24.63305555,75.975,0,0,True
2959,530041,326519,1,17.7,10.1,10.1,361,775,10884,STD EXP-A,6 - 7 Day/s,325,18,325,50,775,325,7,ANDHRAPRADESH,17.8031667,83.3540833,0,0,True,RAJASTHAN,24.63305555,75.975,0,0,True
2960,797103,585313,1,21.7,11.5,6.6,329,160,10549,STD EXP-A,5 - 6 Day/s,190,18,190,29,330,190,6,NAGALAND,25.863216,93.754315,0,1,True,KARNATAKA,17.6,77.03999999999999,1,0,True
2961,797103,682024,1,55.0,45.0,41.0,20295,15420,5759,GROUND EXPRESS,9 - 10 Day/s,2750,18,2750,419,21364,2750,10,NAGALAND,25.863216,93.754315,0,1,True,KERALA,10.03062765,76.30118355,0,0,True
2962,797103,122051,1,68.58,33.02,35.56,16105,13111,3447,GROUND EXPRESS,7 - 8 Day/s,2125,18,2125,324,16953,2125,8,NAGALAND,25.863216,93.754315,0,1,True,HARYANA,28.343123499999997,76.9401834,0,0,True
2963,581196,122051,1,17.7,10.1,10.1,361,380,16293,STD EXP-A,4 - 5 Day/s,190,18,190,29,380,190,5,KARNATAKA,15.21461575,75.0497828,1,0,True,HARYANA,28.343123499999997,76.9401834,0,0,True
2964,673032,671314,1,33.7,32.2,10.0,2170,862,7015,GROUND EXPRESS,3 - 4 Day/s,198,19,198,32,2285,198,4,KERALA,11.242645,75.7842275,0,0,False,KERALA,12.2834657,75.1534254,0,0,True
2965,464881,671314,0,27.7,20.9,22.5,2605,769,7404,PREMIUM,5 Day/s,1605,18,1605,245,2606,1605,5,MADHYAPRADESH,23.593093,78.355777,0,0,False,KERALA,12.2834657,75.1534254,0,0,True
2966,673032,626130,1,21.7,11.5,6.6,329,749,10199,STD EXP-A,6 - 7 Day/s,184,19,184,29,749,184,7,KERALA,11.242645,75.7842275,0,0,False,TAMILNADU,9.49,77.81,1,0,True
2967,145024,626130,1,21.7,11.5,6.6,329,816,21435,STD EXP-A,7 - 8 Day/s,325,18,325,50,816,325,8,PUNJAB,32.196636999999996,75.50444,0,0,True,TAMILNADU,9.49,77.81,1,0,True
2968,695582,626130,1,48.1,40.4,38.9,15118,6775,9285,GROUND EXPRESS,6 - 7 Day/s,1296,19,1296,207,15915,1296,7,KERALA,8.5615833,76.8714722,0,0,True,TAMILNADU,9.49,77.81,1,0,True
2969,623502,626130,1,33.0,25.0,35.0,5775,4834,2237,PREMIUM,3 Day/s,1155,18,1155,176,5775,1155,3,TAMILNADU,9.37,78.8,1,0,True,TAMILNADU,9.49,77.81,1,0,True
2970,673032,673631,0,33.0,25.0,35.0,5775,5091,4223,PREMIUM,1 Day/s,1155,19,1155,184,5775,1155,1,KERALA,11.242645,75.7842275,0,0,False,KERALA,11.175,75.85499999999999,0,0,False
2971,144207,673631,0,36.7,30.0,28.9,6363,5545,4860,AIR CARGO,4 - 5 Day/s,1400,18,1400,214,6364,1400,5,PUNJAB,75.64,31.835,0,0,True,KERALA,11.175,75.85499999999999,0,0,False
2972,673032,829203,1,33.7,32.2,18.0,3900,4678,1375,AIR CARGO,7 - 8 Day/s,1010,19,1010,161,4678,1010,8,KERALA,11.242645,75.7842275,0,0,False,JHARKHAND,23.6693007,84.7378637,0,0,True
2973,673032,700108,0,34.0,33.0,6.0,1347,1169,10736,STD EXP-A,3 - 4 Day/s,406,19,406,65,1347,406,4,KERALA,11.242645,75.7842275,0,0,False,WESTBENGAL,22.6522222,88.3745833,1,0,False
2974,673032,788815,1,41.7,35.9,36.9,11048,10355,2650,GROUND EXPRESS,11 - 12 Day/s,1884,19,1884,301,11630,1884,12,KERALA,11.242645,75.7842275,0,0,False,ASSAM,24.97,92.58,0,1,True
2975,673032,680594,1,21.7,11.5,6.6,329,450,12716,STD EXP-A,2 - 3 Day/s,101,19,101,16,450,101,3,KERALA,11.242645,75.7842275,0,0,False,KERALA,10.6206833,76.3026609,0,0,True
2976,401303,680594,1,36.7,30.0,28.9,6363,7032,18904,GROUND EXPRESS,4 - 5 Day/s,1000,18,1000,153,7032,1000,5,MAHARASHTRA,19.46559215,72.8851458,1,0,False,KERALA,10.6206833,76.3026609,0,0,True
2977,630003,680594,0,22.86,15.24,7.62,530,419,6506,STD EXP-A,4 - 5 Day/s,180,18,180,27,531,180,5,TAMILNADU,10.074791,78.783248,1,0,False,KERALA,10.6206833,76.3026609,0,0,True
2978,274404,680594,1,30.0,30.0,10.0,1800,539,2637,PREMIUM,3 Day/s,1115,18,1115,170,1800,1115,3,UTTARPRADESH,26.5,83.77,0,0,True,KERALA,10.6206833,76.3026609,0,0,True
2979,515201,680594,1,68.58,33.02,35.56,16105,13426,11724,GROUND EXPRESS,4 - 5 Day/s,1360,18,1360,207,16953,1360,5,ANDHRAPRADESH,13.82316667,77.501402775,0,0,False,KERALA,10.6206833,76.3026609,0,0,True
2980,673032,628219,1,21.0,10.1,15.5,657,1353,12289,GROUND EXPRESS,6 - 7 Day/s,243,19,243,39,1353,243,7,KERALA,11.242645,75.7842275,0,0,False,TAMILNADU,8.472603,78.0520502,1,0,True
2981,140101,628219,1,15.16,15.16,7.0,321,569,17609,STD EXP-A,6 - 7 Day/s,325,18,325,50,569,325,7,PUNJAB,30.692051,76.69841,0,0,True,TAMILNADU,8.472603,78.0520502,1,0,True
2982,400050,627109,1,33.7,32.2,18.0,3900,5030,13309,AIR CARGO,5 - 6 Day/s,1200,18,1200,183,5030,1200,6,MAHARASHTRA,19.0568889,72.8341944,1,0,True,TAMILNADU,8.325355,77.590853,1,0,True
2983,273405,627109,1,15.16,15.16,7.0,321,416,3898,STD EXP-A,6 - 7 Day/s,190,18,190,29,416,190,7,UTTARPRADESH,26.661789,83.577621,0,0,True,TAMILNADU,8.325355,77.590853,1,0,True
2984,688503,627109,1,21.7,11.5,6.6,329,946,12366,STD EXP-A,6 - 7 Day/s,184,19,184,29,946,184,7,KERALA,9.44358,76.40418,0,0,True,TAMILNADU,8.325355,77.590853,1,0,True
2985,502278,627109,1,30.0,30.0,10.0,1800,1704,18903,GROUND EXPRESS,6 - 7 Day/s,240,18,240,37,1895,240,7,TELANGANA,17.8490833,78.6711944,1,0,True,TAMILNADU,8.325355,77.590853,1,0,True
2986,400050,828106,1,33.7,32.2,18.0,3900,2768,6900,STD EXP-A,3 - 4 Day/s,1055,18,1055,161,3907,1055,4,MAHARASHTRA,19.0568889,72.8341944,1,0,True,JHARKHAND,23.78763655,86.42172965,0,0,True
2987,400050,201005,1,15.16,15.16,7.0,321,767,15998,STD EXP-A,4 - 5 Day/s,325,18,325,50,767,325,5,MAHARASHTRA,19.0568889,72.8341944,1,0,True,UTTARPRADESH,28.6846783,77.36324135000001,0,0,True
2988,400050,562107,1,48.1,40.4,38.9,15118,7209,5553,GROUND EXPRESS,4 - 5 Day/s,1600,18,1600,244,15915,1600,5,MAHARASHTRA,19.0568889,72.8341944,1,0,True,KARNATAKA,12.79,77.75,1,0,True
2989,518508,562107,1,30.0,30.0,10.0,1800,2266,16977,GROUND EXPRESS,5 - 6 Day/s,240,18,240,37,2266,240,6,ANDHRAPRADESH,15.67936111,78.42736111,0,0,True,KARNATAKA,12.79,77.75,1,0,True
2990,585402,562107,0,17.7,10.1,10.1,361,847,3096,STD EXP-A,4 - 5 Day/s,150,18,150,23,847,150,5,KARNATAKA,17.90736111,77.52713889,1,0,False,KARNATAKA,12.79,77.75,1,0,True
2991,400050,788722,1,55.0,45.0,41.0,20295,19938,7959,GROUND EXPRESS,10 - 11 Day/s,3740,18,3740,571,21364,3740,11,MAHARASHTRA,19.0568889,72.8341944,1,0,True,ASSAM,24.75,92.35,0,1,True
2992,581307,788722,1,17.7,10.1,10.1,361,692,1382,STD EXP-A,6 - 7 Day/s,435,18,435,66,692,435,7,KARNATAKA,14.7877735,74.1278145,1,0,True,ASSAM,24.75,92.35,0,1,True
2993,400050,500082,0,33.7,32.2,10.0,2170,783,14684,PRIME TIME PLUS 1400,Next Business Day by 2 PM,1160,18,1160,177,2171,1160,1,MAHARASHTRA,19.0568889,72.8341944,1,0,True,TELANGANA,17.421791665,78.45497222,1,0,False
2994,400050,600020,0,33.0,25.0,35.0,5775,5163,8502,AIR CARGO,2 - 3 Day/s,1020,18,1020,156,5775,1020,3,MAHARASHTRA,19.0568889,72.8341944,1,0,True,TAMILNADU,13.001027,80.2376111,1,0,False
2995,628102,600020,0,34.0,33.0,6.0,1347,156,16150,GROUND EXPRESS,3 - 4 Day/s,195,18,195,30,1418,195,4,TAMILNADU,8.7147972,77.9523186,1,0,True,TAMILNADU,13.001027,80.2376111,1,0,False
2996,122018,600020,0,15.16,15.16,7.0,321,44,18485,STD EXP-A,2 - 3 Day/s,170,18,170,26,322,170,3,HARYANA,28.462,77.0316389,0,0,False,TAMILNADU,13.001027,80.2376111,1,0,False
2997,400050,751007,0,30.0,30.0,10.0,1800,1946,1511,PREMIUM,2 Day/s,1115,18,1115,170,1946,1115,2,MAHARASHTRA,19.0568889,72.8341944,1,0,True,ODISHA,20.290795,85.8483333,0,0,False
2998,560047,504002,0,55.0,45.0,41.0,20295,21211,16424,GROUND EXPRESS,3 - 4 Day/s,1760,18,1760,268,21364,1760,4,KARNATAKA,12.95006945,77.5948611,1,0,False,TELANGANA,19.6557589,78.5483395,1,0,False
2999,602106,504002,0,55.0,45.0,41.0,20295,15356,16925,GROUND EXPRESS,5 - 6 Day/s,1760,18,1760,268,21364,1760,6,TAMILNADU,12.9251389,79.9752,1,0,True,TELANGANA,19.6557589,78.5483395,1,0,False
3000,560047,690513,0,22.0,11.5,7.5,380,939,4578,STD EXP-A,4 - 5 Day/s,180,18,180,27,939,180,5,KARNATAKA,12.95006945,77.5948611,1,0,False,KERALA,9.2614639,76.46009415,0,0,True
3001,689594,690513,1,33.7,32.2,18.0,3900,5624,7545,PREMIUM,3 Day/s,1155,19,1155,184,5624,1155,3,KERALA,9.437292,76.62841549999999,0,0,True,KERALA,9.2614639,76.46009415,0,0,True
3002,500081,521250,1,34.0,33.0,35.0,7854,6755,11546,PREMIUM,3 Day/s,2255,18,2255,344,7854,2255,3,TELANGANA,17.44738889,78.39625,1,0,True,ANDHRAPRADESH,16.270278,80.868377,0,0,True
3003,713216,521250,1,33.7,32.2,18.0,3900,3293,23576,PREMIUM,5 Day/s,2095,18,2095,320,3907,2095,5,WESTBENGAL,23.536386,87.298268,1,0,True,ANDHRAPRADESH,16.270278,80.868377,0,0,True
3004,843118,415004,0,21.7,11.5,6.6,329,682,14846,STD EXP-A,4 - 5 Day/s,325,18,325,50,682,325,5,BIHAR,26.120888,85.36472,0,0,True,MAHARASHTRA,17.66092125,74.0467294,1,0,False
3005,638661,415004,0,21.7,11.5,6.6,329,130,10542,STD EXP-A,3 - 4 Day/s,190,18,190,29,330,190,4,TAMILNADU,10.7636844,77.62182,1,0,True,MAHARASHTRA,17.66092125,74.0467294,1,0,False
3006,843118,635206,1,15.16,15.16,7.0,321,432,20198,STD EXP-A,6 - 7 Day/s,190,18,190,29,432,190,7,BIHAR,26.120888,85.36472,0,0,True,TAMILNADU,12.5309889,78.2235,1,0,True
3007,415004,843118,0,21.7,11.5,6.6,329,682,14846,STD EXP-A,4 - 5 Day/s,325,18,325,50,682,325,5,MAHARASHTRA,17.66092125,74.0467294,1,0,False,BIHAR,26.120888,85.36472,0,0,True
3008,635206,843118,1,15.16,15.16,7.0,321,432,20198,STD EXP-A,4 - 5 Day/s,190,18,190,29,432,190,5,TAMILNADU,12.5309889,78.2235,1,0,True,BIHAR,26.120888,85.36472,0,0,True
3009,415004,638661,0,21.7,11.5,6.6,329,130,10542,STD EXP-A,4 - 5 Day/s,190,18,190,29,330,190,5,MAHARASHTRA,17.66092125,74.0467294,1,0,False,TAMILNADU,10.7636844,77.62182,1,0,True
3010,534126,670646,1,17.7,10.1,10.1,361,276,9549,STD EXP-A,4 - 5 Day/s,120,18,120,18,362,120,5,ANDHRAPRADESH,16.621234,81.7286944,0,0,True,KERALA,11.885000000000002,76.04,0,0,True
3011,670646,534126,1,17.7,10.1,10.1,361,276,9549,PREMIUM,3 Day/s,305,19,305,49,362,305,3,KERALA,11.885000000000002,76.04,0,0,True,ANDHRAPRADESH,16.621234,81.7286944,0,0,True
3012,600102,621719,1,30.0,30.0,10.0,1800,2009,17381,PREMIUM,3 days,560,18,560,85,2009,560,3,TAMILNADU,13.1518889,80.3631944,1,0,True,TAMILNADU,11.32,79.259074,1,0,True
3013,600102,637208,1,33.0,25.0,35.0,5775,2008,14914,PREMIUM,2 days,1155,18,1155,176,5775,1155,2,TAMILNADU,13.1518889,80.3631944,1,0,True,TAMILNADU,11.1055833,77.930467,1,0,False
3014,411057,637208,0,68.58,33.02,35.56,16105,15434,5921,GROUND EXPRESS,5 - 6 Day/s,2125,18,2125,324,16953,2125,6,MAHARASHTRA,24.7990885,73.8947035,1,0,False,TAMILNADU,11.1055833,77.930467,1,0,False
3015,110046,637208,0,34.0,33.0,6.0,1347,1277,13842,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,DELHI,28.6110556,77.10586115,1,0,False,TAMILNADU,11.1055833,77.930467,1,0,False
3016,621719,600102,1,30.0,30.0,10.0,1800,2009,17381,GROUND EXPRESS,2 - 3 Day/s,195,18,195,30,2009,195,3,TAMILNADU,11.32,79.259074,1,0,True,TAMILNADU,13.1518889,80.3631944,1,0,True
3017,637208,600102,1,33.0,25.0,35.0,5775,2008,14914,PREMIUM,1 Day/s,1155,18,1155,176,5775,1155,1,TAMILNADU,11.1055833,77.930467,1,0,False,TAMILNADU,13.1518889,80.3631944,1,0,True
3018,622102,583116,1,21.0,10.1,15.5,657,607,3709,STD EXP-A,5 - 6 Day/s,180,18,180,27,658,180,6,TAMILNADU,10.5,78.60499999999999,1,0,True,KARNATAKA,15.3447204,76.8363656,1,0,True
3019,576226,583116,1,21.7,11.5,6.6,329,379,1383,STD EXP-A,4 - 5 Day/s,100,18,100,15,379,100,5,KARNATAKA,13.4730442,74.71213485,1,0,True,KARNATAKA,15.3447204,76.8363656,1,0,True
3020,768004,583116,1,15.16,15.16,7.0,321,680,17416,STD EXP-A,5 - 6 Day/s,325,18,325,50,680,325,6,ODISHA,21.48649575,83.98263130000001,0,0,False,KARNATAKA,15.3447204,76.8363656,1,0,True
3021,574104,583116,1,22.86,15.24,7.62,530,851,2724,STD EXP-A,4 - 5 Day/s,150,18,150,23,851,150,5,KARNATAKA,13.212890949999998,74.99565419999999,1,0,False,KARNATAKA,15.3447204,76.8363656,1,0,True
3022,583116,622102,1,21.0,10.1,15.5,657,607,3709,STD EXP-A,2 - 3 Day/s,180,18,180,27,658,180,3,KARNATAKA,15.3447204,76.8363656,1,0,True,TAMILNADU,10.5,78.60499999999999,1,0,True
3023,583116,768004,1,15.16,15.16,7.0,321,680,17416,STD EXP-A,4 - 5 Day/s,325,18,325,50,680,325,5,KARNATAKA,15.3447204,76.8363656,1,0,True,ODISHA,21.48649575,83.98263130000001,0,0,False
3024,344001,768004,0,22.0,11.5,7.5,380,613,21185,STD EXP-A,5 - 6 Day/s,325,18,325,50,613,325,6,RAJASTHAN,25.73917,71.39722,0,0,False,ODISHA,21.48649575,83.98263130000001,0,0,False
3025,133203,637207,1,34.0,33.0,6.0,1347,436,23398,STD EXP-A,5 - 6 Day/s,460,18,460,70,1347,460,6,HARYANA,30.29995,77.04135,0,0,True,TAMILNADU,11.1989833,78.0783,1,0,True
3026,637207,133203,1,34.0,33.0,6.0,1347,436,23398,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,TAMILNADU,11.1989833,78.0783,1,0,True,HARYANA,30.29995,77.04135,0,0,True
3027,571104,452007,0,34.0,33.0,6.0,1347,542,5021,STD EXP-A,3 - 4 Day/s,460,18,460,70,1347,460,4,KARNATAKA,12.42836111,75.99708333,1,0,True,MADHYAPRADESH,22.7184583,75.85944445,0,0,False
3028,841501,452007,1,22.86,15.24,7.62,530,465,12133,STD EXP-A,5 - 6 Day/s,325,18,325,50,531,325,6,BIHAR,26.5575,84.3305,0,0,True,MADHYAPRADESH,22.7184583,75.85944445,0,0,False
3029,621704,452007,0,21.0,10.1,15.5,657,624,6961,STD EXP-A,5 - 6 Day/s,325,18,325,50,658,325,6,TAMILNADU,11.12,79.09,1,0,False,MADHYAPRADESH,22.7184583,75.85944445,0,0,False
3030,452007,571104,0,34.0,33.0,6.0,1347,542,5021,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,MADHYAPRADESH,22.7184583,75.85944445,0,0,False,KARNATAKA,12.42836111,75.99708333,1,0,True
3031,452007,621704,0,21.0,10.1,15.5,657,624,6961,STD EXP-A,4 - 5 Day/s,325,18,325,50,658,325,5,MADHYAPRADESH,22.7184583,75.85944445,0,0,False,TAMILNADU,11.12,79.09,1,0,False
3032,452007,841501,1,22.86,15.24,7.62,530,465,12133,STD EXP-A,5 - 6 Day/s,325,18,325,50,531,325,6,MADHYAPRADESH,22.7184583,75.85944445,0,0,False,BIHAR,26.5575,84.3305,0,0,True
3033,722161,841501,1,10.16,10.16,3.81,70,563,6172,STD EXP-A,7 - 8 Day/s,180,18,180,27,563,180,8,WESTBENGAL,22.93328,87.56699,1,0,True,BIHAR,26.5575,84.3305,0,0,True
3034,380008,841501,1,15.16,15.16,7.0,321,545,22375,STD EXP-A,6 - 7 Day/s,325,18,325,50,545,325,7,GUJARAT,22.9987778,72.6048056,0,0,False,BIHAR,26.5575,84.3305,0,0,True
3035,587203,695303,1,30.0,30.0,10.0,1800,1497,12517,GROUND EXPRESS,5 - 6 Day/s,240,18,240,37,1895,240,6,KARNATAKA,16.0357,75.7663,1,0,True,KERALA,42.582398,42.551299,0,0,True
3036,152116,695303,0,34.0,33.0,6.0,1347,664,9803,STD EXP-A,6 - 7 Day/s,460,18,460,70,1347,460,7,PUNJAB,30.14265,74.2012655,0,0,False,KERALA,42.582398,42.551299,0,0,True
3037,695303,587203,1,30.0,30.0,10.0,1800,1497,12517,GROUND EXPRESS,5 - 6 Day/s,243,19,243,39,1895,243,6,KERALA,42.582398,42.551299,0,0,True,KARNATAKA,16.0357,75.7663,1,0,True
3038,695303,152116,0,34.0,33.0,6.0,1347,664,9803,STD EXP-A,6 - 7 Day/s,466,19,466,74,1347,466,7,KERALA,42.582398,42.551299,0,0,True,PUNJAB,30.14265,74.2012655,0,0,False
3039,560090,152116,0,33.7,32.2,18.0,3900,2976,10364,STD EXP-A,4 - 5 Day/s,1055,18,1055,161,3907,1055,5,KARNATAKA,13.086295,77.497311,1,0,True,PUNJAB,30.14265,74.2012655,0,0,False
3040,628703,152116,1,55.0,45.0,41.0,20295,25256,23808,GROUND EXPRESS,8 - 9 Day/s,3250,18,3250,496,25256,3250,9,TAMILNADU,8.36734,77.98225,1,0,True,PUNJAB,30.14265,74.2012655,0,0,False
3041,743235,458775,1,34.0,33.0,6.0,1347,206,15204,PREMIUM,7 Day/s,870,18,870,133,1347,870,7,WESTBENGAL,23.0451667,88.827501,1,0,False,MADHYAPRADESH,23.8733,76.1722,0,0,True
3042,458775,743235,1,34.0,33.0,6.0,1347,206,15204,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,MADHYAPRADESH,23.8733,76.1722,0,0,True,WESTBENGAL,23.0451667,88.827501,1,0,False
3043,490023,145023,1,22.86,15.24,7.62,530,1126,16430,STD EXP-A,5 - 6 Day/s,460,18,460,70,1126,460,6,CHHATTISGARH,21.2152778,81.3372,0,0,False,PUNJAB,32.325,75.61500000000001,0,0,True
3044,676302,145023,1,33.7,32.2,10.0,2170,1051,7030,PREMIUM,5 Day/s,1360,19,1360,217,2171,1360,5,KERALA,10.9772511,75.8853465,0,0,False,PUNJAB,32.325,75.61500000000001,0,0,True
3045,145023,490023,1,22.86,15.24,7.62,530,1126,16430,STD EXP-A,6 - 7 Day/s,460,18,460,70,1126,460,7,PUNJAB,32.325,75.61500000000001,0,0,True,CHHATTISGARH,21.2152778,81.3372,0,0,False
3046,145023,676302,1,33.7,32.2,10.0,2170,1051,7030,PREMIUM,5 Day/s,1360,18,1360,207,2171,1360,5,PUNJAB,32.325,75.61500000000001,0,0,True,KERALA,10.9772511,75.8853465,0,0,False
3047,743252,534326,0,30.0,30.0,10.0,1800,2479,1997,PREMIUM,4 Day/s,1360,18,1360,207,2479,1360,4,WESTBENGAL,22.8795295,88.7507222,1,0,False,ANDHRAPRADESH,16.652237,81.810822,0,0,True
3048,492008,534326,1,41.7,35.9,36.9,11048,12072,7504,PREMIUM,6 Day/s,5005,18,5005,763,12072,5005,6,CHHATTISGARH,21.25723945,81.6728489,0,0,False,ANDHRAPRADESH,16.652237,81.810822,0,0,True
3049,505212,534326,1,21.0,10.1,15.5,657,668,1489,PREMIUM,3 Day/s,435,18,435,66,668,435,3,TELANGANA,18.6308682,79.57284915,1,0,True,ANDHRAPRADESH,16.652237,81.810822,0,0,True
3050,143116,743252,1,33.0,25.0,35.0,5775,1712,3367,AIR CARGO,4 - 5 Day/s,1200,18,1200,183,5775,1200,5,PUNJAB,31.635,75.12,0,0,True,WESTBENGAL,22.8795295,88.7507222,1,0,False
3051,534326,743252,0,30.0,30.0,10.0,1800,2479,1997,PREMIUM,3 days,1360,18,1360,207,2479,1360,3,ANDHRAPRADESH,16.652237,81.810822,0,0,True,WESTBENGAL,22.8795295,88.7507222,1,0,False
3052,143116,143006,1,36.7,30.0,28.9,6363,1829,1114,PREMIUM,1 Day/s,1050,18,1050,160,6364,1050,1,PUNJAB,31.635,75.12,0,0,True,PUNJAB,31.62,74.88,0,0,False
3053,370415,143006,0,22.86,15.24,7.62,530,1487,3162,STD EXP-A,6 - 7 Day/s,460,18,460,70,1487,460,7,GUJARAT,22.9031765,69.69350750000001,0,0,True,PUNJAB,31.62,74.88,0,0,False
3054,486886,690537,1,34.0,33.0,6.0,1347,367,22973,STD EXP-A,6 - 7 Day/s,460,18,460,70,1347,460,7,MADHYAPRADESH,24.035,82.52,0,0,True,KERALA,9.4995,76.3381944,0,0,True
3055,486886,736133,1,17.7,10.1,10.1,361,661,18936,STD EXP-A,7 - 8 Day/s,325,18,325,50,661,325,8,MADHYAPRADESH,24.035,82.52,0,0,True,WESTBENGAL,26.38,89.48,1,0,True
3056,852138,736133,1,36.7,30.0,28.9,6363,5859,3252,PREMIUM,5 Day/s,1865,18,1865,284,6364,1865,5,BIHAR,26.2144488,86.6583333,0,0,True,WESTBENGAL,26.38,89.48,1,0,True
3057,423701,736133,1,30.0,30.0,10.0,1800,1819,19377,PREMIUM,6 Day/s,1115,18,1115,170,1819,1115,6,MAHARASHTRA,19.87283,74.69605,1,0,False,WESTBENGAL,26.38,89.48,1,0,True
3058,221002,736133,1,55.0,45.0,41.0,20295,19366,17821,GROUND EXPRESS,8 - 9 Day/s,2750,18,2750,419,21364,2750,9,UTTARPRADESH,25.3271944,82.9885,0,0,False,WESTBENGAL,26.38,89.48,1,0,True
3059,486886,620011,1,30.0,30.0,10.0,1800,1048,12527,PREMIUM,3 Day/s,1115,18,1115,170,1800,1115,3,MADHYAPRADESH,24.035,82.52,0,0,True,TAMILNADU,10.77851435,78.7422488,1,0,True
3060,690537,486886,1,34.0,33.0,6.0,1347,367,22973,STD EXP-A,7 - 8 Day/s,466,19,466,74,1347,466,8,KERALA,9.4995,76.3381944,0,0,True,MADHYAPRADESH,24.035,82.52,0,0,True
3061,736133,486886,1,17.7,10.1,10.1,361,661,18936,STD EXP-A,8 - 9 Day/s,325,18,325,50,661,325,9,WESTBENGAL,26.38,89.48,1,0,True,MADHYAPRADESH,24.035,82.52,0,0,True
3062,620011,486886,1,30.0,30.0,10.0,1800,1048,12527,PREMIUM,9 Day/s,1115,18,1115,170,1800,1115,9,TAMILNADU,10.77851435,78.7422488,1,0,True,MADHYAPRADESH,24.035,82.52,0,0,True
3063,767070,484001,0,21.0,10.1,15.5,657,1299,9512,STD EXP-A,7 - 8 Day/s,460,18,460,70,1299,460,8,ODISHA,21.116667,84.066667,0,0,True,MADHYAPRADESH,23.28,81.36,0,0,False
3064,794001,484001,1,55.0,45.0,41.0,20295,19508,14325,GROUND EXPRESS,13 - 14 Day/s,2750,18,2750,419,21364,2750,14,MEGHALAYA,25.51247222,90.22063889,0,1,True,MADHYAPRADESH,23.28,81.36,0,0,False
3065,767070,686106,1,34.0,33.0,35.0,7854,2219,3429,GROUND EXPRESS,7 - 8 Day/s,1125,18,1125,172,8268,1125,8,ODISHA,21.116667,84.066667,0,0,True,KERALA,9.467767,76.553529,0,0,True
3066,484001,767070,0,21.0,10.1,15.5,657,1299,9512,STD EXP-A,6 - 7 Day/s,460,18,460,70,1299,460,7,MADHYAPRADESH,23.28,81.36,0,0,False,ODISHA,21.116667,84.066667,0,0,True
3067,686106,767070,1,34.0,33.0,35.0,7854,2219,3429,GROUND EXPRESS,7 - 8 Day/s,1044,19,1044,167,8268,1044,8,KERALA,9.467767,76.553529,0,0,True,ODISHA,21.116667,84.066667,0,0,True
3068,484001,794001,1,55.0,45.0,41.0,20295,19508,14325,GROUND EXPRESS,11 - 12 Day/s,3740,18,3740,571,21364,3740,12,MADHYAPRADESH,23.28,81.36,0,0,False,MEGHALAYA,25.51247222,90.22063889,0,1,True
3069,209736,335524,1,30.0,30.0,10.0,1800,1801,15879,GROUND EXPRESS,6 - 7 Day/s,240,18,240,37,1895,240,7,UTTARPRADESH,26.961755,79.791247,0,0,False,RAJASTHAN,29.239142,74.370234,0,0,True
3070,583228,335524,1,21.0,10.1,15.5,657,958,9202,STD EXP-A,6 - 7 Day/s,325,18,325,50,958,325,7,KARNATAKA,15.36910705,76.2660968,1,0,True,RAJASTHAN,29.239142,74.370234,0,0,True
3071,700104,335524,1,33.7,32.2,18.0,3900,2573,19264,STD EXP-A,7 - 8 Day/s,1055,18,1055,161,3907,1055,8,WESTBENGAL,22.435736,88.297314,1,0,False,RAJASTHAN,29.239142,74.370234,0,0,True
