Pincode,Latitude
274302,27.26
274303,26.7
274304,26.7532778
274305,26.9
274306,26.73
274307,26.7446
274308,26.7446
274309,26.7446
274401,26.73
274402,26.73
274403,26.21
274404,26.5
274405,26.62
274406,26.72
274407,26.73
274408,26.62
274409,26.64
274501,26.39
274502,26.2
274505,26.28
274506,26.29
274508,26.16
274509,26.29
274601,26.28
274602,26.18
274603,26.48
274604,26.25
274701,26.29
274702,26.57
274703,26.73
274704,26.57
274705,26.13
274801,26.675
274802,28.7
274806,26.73
274807,25.63
274808,26.29
275101,25.94
275102,25.98
275103,25.94
275105,25.94
275201,25.5765
275202,25.8018889
275203,25.74175
275204,25.67322222
275205,25.6750556
275301,25.84
275302,26.18
275303,20.12
275304,26.11
275305,25.86
275306,30.1
275307,25.29
276001,26.0530278
276121,23.14
276122,20.1
276123,12.16681
276124,26.1543889
276125,12.16681
276126,30.1
276127,21.6097
276128,12.16681
276129,30.1
276131,30.1
276135,12.16681
276136,19.118299999999998
276137,12.16681
276138,19.2154
276139,24.3256
276140,12.16681
276141,10.2
276142,10.2
276143,25.95
276201,12.16681
276202,12.16681
276203,12.16681
276204,12.16681
276205,12.16681
276206,26.09
276207,12.16681
276208,12.16681
276288,26.06
276301,12.16681
276302,12.16681
276303,12.16681
276304,26.07
276305,26.04
276306,24.18214
276402,30.1
276403,30.1
276404,30.1
276405,30.1
276406,30.1
277001,25.7669474
277121,25.825
277123,25.82
277124,25.88
277201,25.755000000000003
277202,25.87
277203,25.8
277204,25.75
277205,25.7744167
277207,25.955
277208,25.755000000000003
277209,25.74
277210,25.79630555
277211,25.83
277213,25.925
277214,25.764
277216,25.735
277219,25.9
277301,25.83
277302,25.93
277303,26.045
277304,25.88
277401,25.76
277402,25.75
277403,25.77
277501,25.62
277502,25.705
277503,25.78
277504,25.66
277506,25.758
281001,27.4852372
281003,27.5190556
281004,27.47
281005,27.47
281006,27.47
281104,27.49
281121,27.47
281122,27.47
281123,27.47
281201,27.47
281202,27.47
281203,27.47
281204,27.47
281205,27.47
281206,27.47
281301,27.47
281302,27.49
281303,27.43889
281305,27.47
281306,27.6
281307,27.49
281308,27.479999999999997
281401,27.47
281403,27.47
281404,27.47
281405,27.47
281406,27.47
281501,27.47
281502,27.47
281504,27.47
282001,27.1476412
282002,27.192813649999998
282003,27.18863445
282004,27.1987222
282005,27.21719025
282006,27.17976725
282007,27.2075719
282008,27.160152
282009,27.116659050000003
282010,27.090311999999997
283101,27.1916738
283102,27.077125
283103,24.6588328
283104,26.8684871
283105,27.1727597
283110,27.0816089
283111,27.0294684
283112,26.950718100000003
283113,26.0
283114,26.8346776
283115,26.86299855
283119,27.01694515
283121,26.9420149
283122,27.096478400000002
283123,26.887224099999997
283124,26.9771815
283125,27.023290000000003
283126,27.3051284
283130,24.36414
283135,24.23555
283136,24.2361335
283141,24.1933364
283142,24.478952
283145,24.235789
283151,24.335897
283152,24.1524857
283201,27.3312836
283202,27.2333127
283203,24.4067735
283204,24.665723399999997
283205,27.1281111
283206,27.564895
283207,24.621177
284001,25.4421258
284002,25.46009725
284003,25.4557778
284120,25.4407778
284121,25.51256
284122,24.863
284123,24.6923056
284124,24.5425
284125,24.6923056
284126,25.0390833
284127,25.4265
284128,25.4635
284135,25.3920833
284136,25.0344
284201,25.37182
284202,25.61624
284203,25.51561
284204,25.2438
284205,25.25134
284206,25.47383
284301,25.529825000000002
284302,25.7372
284303,25.77256
284304,25.84217
284305,25.3043
284306,25.84696
284401,24.69191665
284402,24.6923056
284403,24.4698
284404,24.2236
284405,24.5808672
284406,24.4126
284419,25.443550000000002
284501,25.2728
285001,26.042434999999998
285121,26.21154
285122,25.8731
285123,26.15474
285124,26.40885
285125,26.38134
285126,26.274925000000003
285127,26.35143
285128,26.25742
285129,26.325364999999998
285130,26.308161650000002
285201,25.88521
285202,26.04987
285203,26.121
285204,26.1213
285205,26.03378
285206,26.12116
285223,25.8615
301001,27.5469444
301002,27.5525
301018,27.5149722
301019,28.2119167
301020,27.902010500000003
301021,27.438273
301022,27.39825815
301023,27.674874000000003
301024,27.56444545
301025,27.686507
301026,27.551046
301027,27.278977
301028,27.607588
301030,27.479909
301035,27.277911
301401,27.951227
301402,27.696206
301403,27.885637
301404,27.779284
301405,27.81677945
301406,27.392524
301407,27.745285000000003
301408,27.242117
301409,27.1825585
301410,27.1989115
301411,27.9285232
301412,27.788354
301413,27.2625185
301414,27.31236
301415,27.182617999999998
301416,27.5613889
301427,27.912247
301604,27.522412
301701,27.869519
301702,28.058062
301703,28.039529
301704,28.108933
301705,28.012055
301706,28.021797499999998
301707,28.067394999999998
301708,28.106621
301709,27.976211
301713,27.9462005
301714,27.947411
302001,26.91794445
302002,26.930227000000002
302003,26.91525
302004,26.8952777
302005,26.900471
302006,26.915
302012,27.014451
302013,27.00457365
302015,26.880087500000002
302016,26.9402778
302017,26.86126
302018,26.8472222
302019,26.91925
302020,26.84961
302021,26.9116667
302022,26.754603850000002
302026,26.847506
302027,26.9666111
302028,27.075062
302029,26.803096
302031,26.9118889
302033,26.84304165
302034,26.91925
302036,26.91925
302037,26.91925
302038,27.050998
302039,26.9653611
302040,26.975584
302041,26.920651
302042,26.853545
302043,26.806861
302044,26.953393
302045,26.92206
302046,26.92098
303001,27.3785995
303002,27.1328889
303003,27.4328056
303004,26.7715447
303005,26.292818
303006,26.5780278
303007,26.732591
303008,26.6798056
303009,26.717427
303012,26.84772265
303102,26.260803
303103,27.020781
303104,26.91925
303105,27.23289895
303106,27.5860833
303107,27.6068056
303108,27.684418
303109,26.953292
303110,27.173148949999998
303119,27.533964
303120,26.739159
303121,26.91925
303122,26.91925
303123,26.732591
303124,26.977602
303301,26.229727
303302,26.014
303303,26.89828035
303304,26.92309785
303305,23.8680822
303313,27.0451111
303315,27.1455
303323,22.266032
303325,26.986175
303326,26.732591
303327,26.8908889
303328,26.910915
303329,26.9719722
303338,26.874286599999998
303348,26.79219444
303501,26.8067955
303502,26.87423965
303503,26.52807
303504,27.3042516
303505,27.016378
303506,26.739159
303507,26.739159
303508,26.46506945
303509,26.87181695
303510,26.739159
303511,26.5934444
303601,27.36257845
303602,26.014
303603,27.146981
303604,26.014
303701,27.078315
303702,26.739159
303704,27.098307
303706,26.98509895
303712,26.739159
303801,27.1809795
303803,27.309129
303804,26.739159
303805,27.1520833
303806,27.2007778
303807,26.796899
303901,26.564761949999998
303903,26.688705499999998
303904,26.79353955
303905,26.823767
303908,26.6387435
304001,26.121005
304021,26.3203025
304022,26.3975815
304023,25.960404
304024,25.95024
304025,26.420569
304026,25.898951
304501,26.309742
304502,26.28925
304503,26.357178
304504,26.390359500000002
304505,26.05012
304507,26.3103056
304801,26.424367
304802,25.933395
304803,25.83324
304804,25.814807000000002
305001,26.4517222
305002,26.39883335
305003,26.4193
305004,26.48319445
305005,26.44195
305007,26.45156945
305009,26.5088611
305012,26.3611941
305021,26.6003293
305022,26.4889528
305023,26.51425
305024,26.4729
305025,26.4023
305026,26.5708674
305201,26.27618305
305202,26.195
305203,26.26
305204,26.38
305205,26.3153
305206,26.366549999999997
305207,26.310000000000002
305401,26.293300000000002
305402,26.3
305403,26.06
305404,25.96
305405,25.97
305406,26.09
305407,25.76
305408,25.9924
305412,26.3
305415,26.04
305601,26.3
305621,26.0519
305622,26.05
305623,26.091
305624,25.98008
305625,25.94
305627,26.3
305628,26.05
305629,25.924999999999997
305630,26.09
305631,26.09
305801,26.5866389
305802,26.480249999999998
305811,26.62601
305812,26.6815
305813,26.4384
305814,26.825388
305815,26.696366
305816,26.6537
305817,26.632134
305819,26.1981611
305901,26.1
305921,25.74
305922,25.923
305923,25.895
305924,25.9065528
305925,26.0
305926,25.795
305927,26.0469167
306001,25.7618
306021,25.6364111
306022,25.49285
306023,25.6831
306101,26.041306
306102,26.041306
306103,25.88455
306104,26.00734
306105,26.0413055
306114,25.8276738
306115,25.309181449999997
306116,25.2314626
306119,25.5111955
306126,25.5383
306301,26.37794945
306302,26.2056
306303,26.203106499999997
306304,26.0413055
306305,26.10175
306306,25.9528075
306307,26.0042
306308,26.293164249999997
306401,25.7719167
306421,25.954426
306422,25.6202111
306501,25.74605
306502,25.270969
306503,25.548545500000003
306504,24.85383
306601,25.34635
306602,25.4816445
306603,25.270972
306701,25.1858
306702,25.2709705
306703,25.2720822
306704,25.21378735
306705,25.20561665
306706,25.129060250000002
306707,25.1959065
306708,25.231678799999997
306709,25.18895
306901,25.2272043
306902,25.15866
306912,25.15905
307001,24.8702235
307019,24.70678145
307022,24.789659
307023,24.672027999999997
307024,24.59103
307025,24.39
307026,24.4833101
307027,25.125367
307028,25.0838889
307029,25.564108
307030,25.360545
307031,24.808626
307032,24.534457000000003
307043,25.0249
307501,24.5999645
307510,24.54078
307511,24.682615
307512,24.730968
307513,24.604371999999998
307514,24.597586
307515,24.836544
307801,25.023811000000002
307802,24.882452
307803,25.010035000000002
311001,25.3436944
311011,25.360653
311021,25.872236
311022,25.86251295
311023,25.829769
311024,25.6795815
311025,25.2128885
311026,25.572417
311030,25.7422545
311201,25.623839
311202,25.565274
311203,25.4753595
311204,25.827817
311301,25.72
311302,25.8368611
311401,25.506778500000003
311402,25.3511007
311403,25.435707
311404,25.609655
311407,25.79444
311408,25.598336
311601,25.2479333
311602,25.157293
311603,25.423853
311604,25.2037454
311605,25.404106
311606,25.288533
311801,25.257758
311802,25.2723
311803,25.41168
311804,25.562589
311805,25.298673
311806,25.151023000000002
312001,24.887631
312021,24.9211111
312022,25.0013305
312023,24.9891667
312024,24.698056
312025,24.8563275
312027,24.640763
312201,24.84705185
312202,24.8845
312203,25.0610833
312204,24.833925
312205,24.7711465
312206,25.148958999999998
312207,24.937612
312401,24.3485
312402,24.5070833
312403,24.40637205
312404,24.4599755
312601,24.617714499999998
312602,24.6821667
312603,24.5702715
312604,24.3959755
312605,24.032753
312606,24.6986586
312612,24.811262
312613,24.7560833
312614,24.5340556
312615,23.8732715
312616,24.183797
312617,25.1131667
312619,23.7034585
312620,24.704672
312622,24.756
312623,24.420238
312624,23.752602500000002
312625,24.0858395
312626,23.952921
312627,25.11659
312901,25.029536999999998
313001,24.5841666
313002,24.56725
313003,24.555
313004,24.5915278
313011,24.665
313022,24.6226528
313024,24.5993611
313026,24.015
313027,24.16
313031,24.5166389
313038,24.025
313201,24.72
313202,24.76
313203,24.79
313204,24.825
313205,24.72
313206,24.86
313207,25.02
313211,24.92
313301,24.9282222
313321,25.0
313322,24.91105555
313323,24.99
313324,25.075
313325,25.035
313327,25.16
313328,25.08
313329,25.01729165
313330,25.21
313331,25.5
313332,25.365000000000002
313333,25.28
313334,25.185000000000002
313341,25.625
313342,25.0162222
313601,24.66
313602,24.5850556
313603,24.555
313604,24.35
313701,24.24
313702,24.3628889
313703,24.33
313704,24.96494445
313705,24.73
313706,24.375
313708,24.740000000000002
313801,24.265
313802,24.09
313803,24.03
313804,23.975
313805,23.98
313901,24.335
313902,24.14
313903,24.045
313904,24.21
313905,24.22
313906,24.564999999999998
314001,23.8507222
314011,23.895015
314021,23.95449335
314022,23.87899
314023,23.848218
314024,23.7807015
314025,23.6756111
314026,23.54231235
314027,23.6069715
314028,23.7920965
314029,23.719939
314030,23.471385
314031,23.63321895
314032,23.7629722
314034,23.915948
314035,23.548899
314036,23.85918
314037,23.760827499999998
314038,23.863836499999998
314401,23.663918
314402,23.6174225
314403,23.559848000000002
314404,23.695627
314406,23.519723
314801,23.794412
314804,23.827787999999998
321001,27.21275
321021,27.262
321022,27.634667
321023,27.763047
321024,27.528206
321025,27.2985
321026,27.2315
321028,27.0955
321201,27.313756
321202,27.3700735
321203,27.480088
321204,27.666434000000002
321205,27.453209
321206,27.367995999999998
321301,27.056569449999998
321302,27.113500000000002
321303,27.169
321401,26.942539
321402,26.9850955
321403,26.9472125
321404,27.003391
321405,26.877617
321406,27.015752
321407,27.125718
321408,27.029541
321409,26.9264205
321410,26.941747999999997
321411,26.866279
321601,27.110253049999997
321602,27.229141
321605,27.318328
321606,27.240314
321607,27.36490335
321608,27.000484
321609,27.183574
321610,26.9777575
321611,26.8956205
321612,26.9588333
321613,26.739159
321614,27.192278
321615,27.145466050000003
321633,27.361254000000002
321642,27.155811999999997
322001,26.006114
322021,25.9943056
322023,26.327862000000003
322024,26.242525
322025,26.039087000000002
322026,25.848864499999998
322027,26.111932799999998
322028,26.204681
322029,26.1267158
322030,26.354345
322033,26.175654
322034,26.1723375
322201,26.4862764
322202,26.4296875
322203,26.3199545
322204,26.615254
322205,26.61285535
322211,26.621584
322212,26.594608
322213,26.790304
322214,26.4577755
322215,26.705918
322216,26.741522
322218,26.296959
322219,26.53773
322220,26.694220950000002
322230,26.7386111
322234,26.618388
322236,26.755425
322238,26.7894555
322240,26.953475
322241,26.517996
322242,26.621868
322243,26.335398
322249,26.435654
322251,26.3279635
322252,26.797693549999998
322254,26.82234
322255,26.4553333
322701,26.142985
322702,26.1390605
322703,26.174439200000002
322704,26.213217450000002
323001,25.447897
323021,25.31545
323022,25.200168
323023,25.549032
323024,25.529604
323025,26.19101595
323026,25.965384
323301,25.416794
323303,24.7274722
323304,24.9415735
323305,24.8827778
323306,24.9157222
323307,24.852632
323601,25.2997778
323602,25.398815
323603,25.5562355
323613,26.823767
323614,25.89931145
323615,26.1188333
323616,25.591089
323801,25.8104495
323802,25.649332
323803,25.531236
324001,25.207250000000002
324002,25.22
324003,25.170420800000002
324004,25.1325
324005,25.1427778
324006,25.1758333
324007,25.167569450000002
324008,25.2
324009,24.632217
324010,25.02
325001,25.07
325003,24.942876
325004,25.53
325009,25.6914722
325201,25.25
325202,25.14
325203,25.16
325204,25.31
325205,25.06
325206,25.28
325207,24.9
325208,25.1803611
325209,25.125
325214,25.41
325215,25.295
325216,25.09
325217,25.175
325218,24.9
325219,24.74
325220,24.64
325221,24.59
325222,25.229999999999997
325223,24.83
325224,25.025
325601,24.985
325602,24.88
326001,24.5861109
326021,24.46757805
326022,24.2850556
326023,24.504777
326033,24.387338999999997
326034,24.1549861
326035,24.535
326036,24.34
326037,24.2335331
326038,24.7371595
326039,24.283894
326501,24.53
326502,24.427274
326512,24.33
326513,24.275
326514,23.979372
326515,23.891392500000002
326516,23.9402778
326517,24.719625
326518,24.81
326519,24.63305555
326520,24.72105555
326529,24.64
326530,24.6687361
327001,23.568127
327021,23.7664444
327022,23.62453
327023,23.752149
327024,23.59125
327025,23.6247695
327026,23.66213
327027,23.8133905
327031,23.396891
327032,23.494931
327034,23.525665
327601,23.277031
327602,23.244615
327603,23.45729585
327604,23.4267222
327605,23.7618611
327606,23.344107
327801,23.2043752
328001,26.719655
328021,26.6472639
328022,26.765571
328023,26.875052
328024,26.846511
328025,26.8659495
328026,26.501282500000002
328027,26.832192499999998
328028,26.573671500000003
328029,26.760558500000002
328030,26.745342
328031,26.615175
328041,26.721859
331001,28.330425
331021,28.2272
331022,28.112459
331023,28.690241
331024,28.16108485
331025,28.275966
331026,28.3935325
331027,28.237560000000002
331028,28.34164405
331029,28.463791999999998
331030,28.20159555
331031,28.242542
331301,28.5505425
331302,28.8101215
331303,28.394349
331304,28.673083
331305,28.462884
331402,28.3896667
331403,28.440694450000002
331411,28.661944499999997
331501,27.838742
331502,27.8021394
331503,27.764195
331504,28.282745
331505,27.948998
331506,27.79457
331507,27.717834
331517,27.70844
331518,27.575162
331701,28.897203949999998
331801,28.3186
331802,28.034603
331803,28.0736
331811,28.05825
332001,27.6166211
332002,27.5081639
332021,27.5198584
332023,27.438764
332024,27.6938333
332025,27.3873985
332026,27.612334150000002
332027,27.65378405
332028,27.52743305
332029,27.65345705
332030,27.4650266
332031,27.7874063
332041,27.6313333
332042,27.5685277
332301,27.948196
332302,28.1419666
332303,27.96151335
332304,28.012328150000002
332305,28.029517849999998
332307,28.1095904
332311,27.8459173
332312,27.7335281
332315,27.7211197
332316,27.838128849999997
332317,27.82693185
332318,27.76131375
332401,27.9018743
332402,27.4863401
332403,27.5293565
332404,27.367411699999998
332405,27.5751999
332406,27.4326709
332411,27.4310961
332601,27.3307425
332602,27.3816734
332603,27.36549565
332701,27.43744375
332702,27.3114487
332703,27.2305531
332705,27.6425094
332706,27.6463881
332707,27.4876818
332708,27.58654585
332709,27.6036944
332710,27.2219294
332711,27.8322706
332712,27.4293756
332713,27.7575045
332714,27.6357862
332715,27.4829943
332716,27.8528056
332718,27.80144935
332719,27.5323488
332721,27.5992122
332722,27.5100984
332742,27.17342215
332746,28.045019500000002
333001,28.124875000000003
333010,27.975453
333011,28.206480499999998
333012,27.924484149999998
333020,28.227197
333021,28.001529
333022,27.847504
333023,28.200375
333024,28.1230837
333025,28.29199
333026,28.212415
333027,28.1703745
333028,28.096821
333029,28.3114722
333030,28.3455556
333031,28.414208000000002
333032,27.8564444
333033,28.3064245
333034,28.2610278
333035,28.302008049999998
333036,27.989554
333041,28.065341
333042,27.861617
333053,27.857141
333055,28.274024
333302,27.7371111
333303,27.7326875
333304,27.800065
333305,27.924749
333307,27.729129
333308,27.812148999999998
333501,27.900583
333502,28.208329
333503,27.99517
333504,28.0801649
333514,28.048883
333515,28.180836499999998
333516,28.132478
333517,28.140323
333701,27.9795964
333702,27.9025556
333704,28.069712000000003
333705,27.950125
333707,27.972348
333801,27.748404999999998
334001,28.01767935
334003,28.0208333
334004,28.0280556
334006,28.1722222
334021,28.6995
334022,28.083199999999998
334023,28.732222200000002
334201,27.8434
334202,27.9317
334302,27.821624999999997
334303,27.7035
334305,28.03
334401,27.9830556
334402,27.83325
334403,27.9741667
334601,28.3611
334602,28.329050000000002
334603,28.5397285
334604,28.8614
334801,27.732149999999997
334802,27.6709
334803,27.5597778
334804,27.79345
334808,28.488
335001,29.929271
335002,29.841057
335021,28.992900499999998
335022,29.829276
335023,29.920497
335024,29.669214
335025,29.80394
335027,29.930459999999997
335037,29.774155
335038,29.9213535
335039,29.524837
335040,29.784736000000002
335041,29.685594
335051,29.462329
335061,29.5856695
335062,29.912942
335063,29.798459
335064,29.792498
335065,29.557776
335073,29.841961599999998
335501,29.0238575
335502,28.953218999999997
335503,29.076815
335504,29.186056
335511,29.180979
335512,29.636530999999998
335513,29.57699015
335522,28.930703
335523,29.152575
335524,29.239142
335525,29.5116725
335526,29.5269015
335701,29.185684
335702,29.308821000000002
335703,29.1500495
335704,29.233734
335705,29.389507
335707,28.899298
335708,28.856154250000003
335711,29.0317795
335801,29.510316
335802,29.59877
335803,29.470119
335804,29.322696
335805,29.1900165
335901,30.122598
341001,27.2152
341020,27.1111
341021,27.1599
341022,27.38335
341023,27.2527
341024,27.0045
341025,26.9726
341026,27.04350835
341027,27.1915
341028,26.9297
341029,27.54535
341030,27.1257
341031,26.634436100000002
341301,27.4067
341302,26.2575
341303,27.399518
341304,27.6511409
341305,27.326831650000003
341306,27.64495835
341316,27.46245
341317,27.38445
341318,27.26645
341319,27.1860833
341501,26.8893
341502,27.0427
341503,26.818213
341504,27.035013499999998
341505,27.0375
341506,27.2741
341507,27.1253
341508,27.15945
341509,27.0775
341510,26.6473
341511,26.736025
341512,26.8151
341513,26.558663
341514,26.85357
341515,26.7363333
341516,27.3405278
341517,27.4525833
341518,26.47013
341519,27.24585
341520,26.967165
341533,27.04869
341542,27.031325000000002
341551,27.3860565
342001,26.2872222
342002,26.243
342003,26.2765
342005,26.2284545
342006,26.29056945
342007,26.3210556
342008,26.252577799999997
342011,26.2664722
342012,26.1909722
342013,26.270472249999997
342014,26.2389549
342015,26.32535
342021,26.6000813
342022,26.3474
342023,27.31995
342024,26.2389569
342025,26.59915
342026,26.3318889
342027,26.331638
342028,26.4355
342029,26.69509
342030,26.4589
342037,26.5857654
342301,27.1326355
342302,27.04925
342303,26.72601
342304,26.35172515
342305,26.53625
342306,26.3379
342307,27.42695
342308,27.1343889
342309,26.8497074
342310,26.9157547
342311,27.198362600000003
342312,27.140144
342314,26.7849
342601,26.3829145
342602,26.1808333
342603,26.645852
342604,26.48301
342605,26.1844
342606,26.42038955
342801,26.3285
342802,27.53812
342901,26.79278
342902,26.6863
343001,25.3242255
343002,25.313845
343021,25.376599
343022,25.3228595
343023,25.224944999999998
343024,25.139294
343025,25.198618
343027,24.817017
343028,25.181748
343029,25.014479
343030,25.078638
343032,25.2174755
343039,24.7751655
343040,24.777857
343041,24.814904
343042,25.481958
343048,24.664344
343049,24.8892425
344001,25.73917
344011,25.8389
344012,25.521
344021,25.817822800000002
344022,25.8308756
344024,25.81944
344025,25.7955833
344026,26.02235
344027,25.8215546
344031,25.24814
344032,25.924084
344033,25.56825
344034,25.892031
344035,25.90815
344037,26.24765
344043,25.48606
344044,25.651524
344501,25.93483
344502,25.7036
344701,26.1897467
344702,25.47695
344703,25.65005
344704,25.15761
344705,26.237376
344706,24.98517
344708,25.492564
344801,25.507507
345001,26.9157537
345021,26.915754200000002
345022,27.56525
345023,27.095006
345024,26.9157537
345025,26.9157567
345026,26.9157517
345027,26.9157547
345028,27.56522
345031,27.11195
345033,27.02478
345034,26.9157537
360001,22.30019445
360002,22.2837778
360003,22.3469105
360004,22.256863
360005,22.2738798
360006,22.32772105
360007,22.2995278
360020,22.2097214
360021,22.27847415
360022,22.1929837
360023,22.193524
360024,22.1647778
360025,22.143873499999998
360026,22.15572
360028,22.3516
360030,22.03422115
360035,22.13525
360040,22.0095278
360045,21.8290735
360050,22.147486
360055,22.1748585
360060,22.1014958
360070,22.083694
360110,22.4246023
360311,21.96691
360320,22.1777328
360325,22.2986944
360330,21.865165
360360,21.678533
360370,21.740676999999998
360375,21.779095599999998
360380,21.82815785
360405,21.93652
360410,21.775847
360421,21.686033350000002
360430,21.63773
360440,21.7641944
360450,21.93652
360452,21.9577
360460,21.7803
360465,21.818941
360470,21.922468000000002
360480,21.9392947
360485,21.7421
360490,21.746178999999998
360510,21.955
360515,22.025
360520,22.03
360530,21.9004861
360531,21.84
360540,22.095190000000002
360545,21.748822500000003
360550,21.6913331
360570,21.6483125
360575,21.6400556
360576,21.516503
360577,21.66695
360578,21.6278611
360579,21.734153
360590,21.852406
361001,22.4677222
361002,22.4855833
361003,22.4855833
361004,22.45519445
361005,22.4618333
361006,22.43
361007,22.48
361008,22.48
361009,22.499
361010,22.36
361011,22.61
361012,22.325
361013,22.26999
361110,22.43
361120,22.49279165
361130,22.4
361140,22.39
361142,22.4855833
361150,22.5296667
361160,22.14
361162,22.23
361170,22.21
361210,22.55
361220,22.69
361230,22.59042
361240,22.735
361250,22.66
361280,22.285
361305,22.2069444
361306,22.075
361310,22.28
361315,22.12
361320,22.025
361325,21.95
361330,22.389446
361335,22.25
361345,22.39
361347,22.38345
361350,22.4749444
362001,21.514714650000002
362002,21.5477335
362011,21.6165675
362015,21.473526
362020,21.5635309
362030,21.5881528
362037,21.5499603
362110,21.44378595
362120,21.3527234
362130,21.3506198
362135,21.19632015
362140,21.00713235
362150,21.04102475
362205,21.46134095
362215,21.3672853
362220,21.30815265
362222,21.3919797
362225,21.148343
362226,21.18945
362227,21.2299196
362230,21.316003
362240,21.222490999999998
362245,21.1624129
362250,21.0629356
362255,21.0194378
362260,21.311642399999997
362263,21.3974471
362265,20.93096135
362268,20.9053101
362275,20.8222095
362310,21.60578745
362315,21.64368375
362510,20.7550846
362520,20.7188611
362530,20.92696935
362540,20.714801
362550,20.825569950000002
362560,20.8495617
362565,20.94232655
362570,20.72198635
362610,21.4780351
362620,21.511482
362625,21.433596
362630,21.4936685
362640,21.589865
362650,21.62008
362710,20.9017337
362715,21.5056111
362720,20.8189968
363001,22.73453055
363002,22.729
363020,22.681150000000002
363030,22.723027799999997
363035,22.7248611
363040,22.7982
363110,22.8891
363115,22.9546
363310,23.0013
363320,22.8912
363330,22.972450000000002
363351,23.00095
363410,22.4392
363421,22.571150000000003
363423,22.5457
363427,22.7248611
363430,22.5235
363435,22.5541
363440,22.364449999999998
363510,22.6978
363520,22.3528
363530,22.6145
363621,22.5910774
363623,22.3135
363630,23.0149609
363641,23.0841143
363642,22.8882578
363643,22.7873066
363650,22.5604354
363655,22.82
363660,22.97248
363670,23.0614585
363745,23.0619
363750,23.37725
363755,23.361449999999998
363760,22.97748055
363765,23.209200000000003
363775,22.8705
363780,23.4397
364001,21.772779
364002,21.736042
364003,21.7663
364004,21.76953425
364005,21.760782749999997
364006,21.778953
364050,21.5939915
364060,21.726619
364070,21.605902
364081,21.41263
364110,21.668924
364120,21.488719500000002
364130,21.186468
364135,21.21
364140,21.342458999999998
364145,21.331507
364150,21.425586
364210,21.713632
364230,21.71747
364240,21.692493
364250,21.700567149999998
364260,21.599375
364265,21.5100645
364270,21.536632
364275,21.595824
364280,21.21
364290,21.110993999999998
364295,21.2325865
364310,21.973453
364313,21.982284
364320,21.855858
364330,21.861122
364505,21.50286
364510,21.39
364515,21.342107
364521,21.4287075
364522,21.220727
364525,21.3894444
364530,21.1948705
364710,22.1172935
364720,22.2743525
364730,21.8718395
364740,21.793566
364750,21.9682778
364760,22.021743
364765,22.023355
365220,21.668390799999997
365410,21.8430556
365421,21.856000350000002
365430,21.646887
365435,21.7677465
365440,21.482878
365450,21.68529005
365455,21.6603283
365456,21.569964
365460,21.7401498
365480,21.6883611
365535,21.5346725
365540,20.872131
365541,21.1671855
365550,21.009312
365555,21.075904899999998
365560,21.04893535
365601,21.6080588
365610,21.5203666
365620,21.736434099999997
365630,21.4269942
365635,21.302665
365640,21.2893935
365645,21.389827150000002
365650,21.14275
365730,20.9464845
370001,23.39897795
370015,23.2255315
370020,23.256348
370030,23.2032795
370040,23.2163902
370105,23.209600299999998
370110,23.107723
370115,23.299233
370130,23.061062
370135,23.437469999999998
370140,23.355341
370145,23.366092000000002
370150,23.245772
370155,23.54551935
370160,23.375926200000002
370165,23.613902
370201,23.145084699999998
370203,23.2197778
370205,23.037508
370210,23.2469444
370230,23.2469444
370240,23.125567500000002
370405,22.87702735
370410,22.9135915
370415,22.9031765
370421,22.843082
370425,22.990593
370427,23.1132875
370430,23.079667
370435,22.884516
370445,23.101025999999997
370450,23.009261
370455,22.8474945
370460,22.901152
370465,22.875931
370475,22.8984035
370485,23.0209125
370490,23.0843895
370510,23.8271198
370601,23.6803965
370605,23.498677
370610,23.2362252
370615,23.2197778
370620,23.3913515
370625,23.515893
370627,23.720073
370630,23.597192
370641,23.1715475
370645,23.1402045
370650,23.231483
370655,23.392376499999997
370660,23.315482
370665,23.404542499999998
370670,23.387185000000002
370675,23.319764
380001,23.0243611
380002,23.0261944
380003,23.04
380004,23.047833349999998
380005,23.0959722
380006,23.0072778
380007,23.01
380008,22.9987778
380009,23.03844445
380013,23.0520556
380014,23.0438611
380015,23.02697225
380016,23.04983335
380018,23.0300278
380019,23.0661111
380021,23.01668055
380022,23.008625000000002
380023,23.0165139
380024,23.0298889
380026,22.9992722
380027,23.0281944
380028,22.997805550000002
380049,23.04
380050,23.0281944
380051,23.0048889
380052,23.0466667
380054,23.0483611
380055,22.9955278
380058,23.03
380059,23.054457
380060,23.074372
380061,23.0687222
380063,23.0576944
382006,23.216358
382007,23.209559
382010,23.220912
382016,23.229961
382021,23.230995
382024,23.2398305
382028,23.258407
382030,23.240976500000002
382041,23.251184
382042,23.342534
382045,23.249441
382110,22.92
382115,23.0281944
382120,23.25
382122,23.2578819
382130,23.29
382140,23.270000000000003
382145,23.395
382150,23.1
382170,23.03
382210,22.95
382213,22.95
382220,22.8275556
382225,22.725
382230,22.57
382240,22.71
382245,22.38
382250,22.72
382255,22.43
382260,22.8
382265,22.615000000000002
382305,23.08
382308,23.11
382315,23.24
382320,23.3312955
382321,23.33
382330,23.0834444
382340,23.0741944
382345,23.054222199999998
382350,23.0375389
382355,23.182433000000003
382405,22.96
382415,23.0224167
382418,23.00425
382421,23.167516
382422,23.24
382423,23.18
382424,23.12
382425,22.87
382426,23.285142
382427,22.91
